VERSION MODEL DESC FCST_LEAD FCST_VALID_BEG  FCST_VALID_END  OBS_LEAD OBS_VALID_BEG   OBS_VALID_END   FCST_VAR FCST_UNITS FCST_LEV OBS_VAR OBS_UNITS OBS_LEV OBTYPE VX_MASK INTERP_MTHD    INTERP_PNTS FCST_THRESH OBS_THRESH COV_THRESH ALPHA LINE_TYPE OBS_SID OBS_LAT OBS_LON    FCST        OBS  OBS_QC FCST_CAT OBS_CAT P1    P2    T1  T2     SEEPS
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    DW_MEAN_SQUARE 25          NA          NA         NA         NA    SEEPS_MPR   71310   46.45  -62.57     0.38451     0       NA        1       0 0.581 0.86  0.2  7.067 0.861
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    DW_MEAN_SQUARE 25          NA          NA         NA         NA    SEEPS_MPR   71312   53.33 -104        0.00075564  0       NA        0       0 0.815 0.938 0.2  2     0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    DW_MEAN_SQUARE 25          NA          NA         NA         NA    SEEPS_MPR   71378   47.41  -72.79     0.18007     0       NA        0       0 0.624 0.875 0.2  4.333 0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    DW_MEAN_SQUARE 25          NA          NA         NA         NA    SEEPS_MPR   71768   49.56 -119.65     0           0       NA        0       0 0.835 0.945 0.2  3.2   0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    DW_MEAN_SQUARE 25          NA          NA         NA         NA    SEEPS_MPR   71950   54.81 -127.18     0.00085161  0       NA        0       0 0.756 0.919 0.2  3     0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    DW_MEAN_SQUARE 25          NA          NA         NA         NA    SEEPS_MPR   71145   53.84  -94.65     0.36767     0.2     NA        1       0 0.806 0.935 0.2  3.6   0.62
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    DW_MEAN_SQUARE 25          NA          NA         NA         NA    SEEPS_MPR   71263   43.16  -79.93     0           0       NA        0       0 0.593 0.864 0.2  8     0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    DW_MEAN_SQUARE 25          NA          NA         NA         NA    SEEPS_MPR   71272   58.7   -98.5      4.73832     0       NA        1       0 0.765 0.922 0.2  5     0.653
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    DW_MEAN_SQUARE 25          NA          NA         NA         NA    SEEPS_MPR   71371   45.51  -73.41     5.69782     1.6     NA        1       1 0.454 0.818 0.2  5.833 0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    DW_MEAN_SQUARE 25          NA          NA         NA         NA    SEEPS_MPR   71770   49.09 -116.53     0           0       NA        0       0 0.642 0.881 0.2  3.333 0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    DW_MEAN_SQUARE 25          NA          NA         NA         NA    SEEPS_MPR   71775   49.19 -122.68     0           0       NA        0       0 0.51  0.837 0.2  7.8   0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    DW_MEAN_SQUARE 25          NA          NA         NA         NA    SEEPS_MPR   71785   49.01 -122.76     0           0       NA        0       0 0.599 0.866 0.2  6.8   0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    DW_MEAN_SQUARE 25          NA          NA         NA         NA    SEEPS_MPR   71819   51.38  -56.1      3.30478     0.6     NA        1       1 0.497 0.832 0.2  5.533 0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    DW_MEAN_SQUARE 25          NA          NA         NA         NA    SEEPS_MPR   71934   60.03 -111.93     0           0       NA        0       0 0.836 0.945 0.2  2.4   0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    LS_FIT_SQUARE  9           NA          NA         NA         NA    SEEPS_MPR   71940   55.18 -118.88     0           0       NA        0       0 0.78  0.927 0.2  2.2   0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    LS_FIT_SQUARE  9           NA          NA         NA         NA    SEEPS_MPR   71943   56.23 -120.73     0           0       NA        0       0 0.777 0.926 0.2  3     0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    LS_FIT_SQUARE  9           NA          NA         NA         NA    SEEPS_MPR   71951   54.46 -128.58     0.28256     0       NA        1       0 0.516 0.839 0.2  4.4   0.969
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    LS_FIT_SQUARE  9           NA          NA         NA         NA    SEEPS_MPR   71831   49.41  -82.46     0.62476     1       NA        1       1 0.648 0.883 0.2  5     0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    LS_FIT_SQUARE  9           NA          NA         NA         NA    SEEPS_MPR   71930   54.14 -115.78     0           0       NA        0       0 0.689 0.896 0.2  4     0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    LS_FIT_SQUARE  9           NA          NA         NA         NA    SEEPS_MPR   71945   58.83 -122.59     0           0       NA        0       0 0.81  0.937 0.2  2.4   0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    LS_FIT_SQUARE  9           NA          NA         NA         NA    SEEPS_MPR   71120   54.39 -110.28     0           0       NA        0       0 0.782 0.927 0.2  3     0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    LS_FIT_SQUARE  9           NA          NA         NA         NA    SEEPS_MPR   71129   51.51 -109.18     0           0       NA        0       0 0.805 0.935 0.2  3.667 0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    LS_FIT_SQUARE  9           NA          NA         NA         NA    SEEPS_MPR   71135   49.16 -105.98     0           0       NA        0       0 0.82  0.94  0.2  3.133 0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    LS_FIT_SQUARE  9           NA          NA         NA         NA    SEEPS_MPR   71137   49.07 -107.58     0           0       NA        0       0 0.657 0.886 0.2  2.2   0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    LS_FIT_SQUARE  9           NA          NA         NA         NA    SEEPS_MPR   71171   43.18  -79.4      0           0       NA        0       0 0.679 0.893 0.2  8     0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    LS_FIT_SQUARE  9           NA          NA         NA         NA    SEEPS_MPR   71187   49.13  -68.19     1.73093     0       NA        1       0 0.549 0.85  0.2  5.5   0.91
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    LS_FIT_SQUARE  9           NA          NA         NA         NA    SEEPS_MPR   71197   47.56  -59.16    13.18565     5       NA        2       1 0.497 0.832 0.2  5     0.601
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    LS_FIT_SQUARE  9           NA          NA         NA         NA    SEEPS_MPR   71260   46.48  -84.51     0.30961    -0.1     NA        1       0 0.657 0.886 0.2  6.6   0.761
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    LS_FIT_SQUARE  9           NA          NA         NA         NA    SEEPS_MPR   71316   54.77 -112.02     0           0       NA        0       0 0.667 0.889 0.2  2     0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    LS_FIT_SQUARE  9           NA          NA         NA         NA    SEEPS_MPR   71352   43.65  -80.42     0.085057    0       NA        0       0 0.457 0.819 0.2  4.233 0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    LS_FIT_SQUARE  9           NA          NA         NA         NA    SEEPS_MPR   71368   43.46  -80.38     0.02422     0       NA        0       0 0.457 0.819 0.2  3.667 0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    LS_FIT_SQUARE  9           NA          NA         NA         NA    SEEPS_MPR   71377   45.43  -73.93     3.15016     0       NA        1       0 0.59  0.863 0.2  6     0.848
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    LS_FIT_SQUARE  9           NA          NA         NA         NA    SEEPS_MPR   71379   48.83  -72.55     0.43156     0       NA        1       0 0.617 0.872 0.2  5     0.811
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    LS_FIT_SQUARE  9           NA          NA         NA         NA    SEEPS_MPR   71820   44.22  -76.6      0.64806     0       NA        1       0 0.611 0.87  0.2  6     0.818
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    LS_FIT_SQUARE  9           NA          NA         NA         NA    SEEPS_MPR   71411   43.98  -64.66     0.36918     0       NA        1       0 0.671 0.89  0.2  8     0.745
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    LS_FIT_SQUARE  9           NA          NA         NA         NA    SEEPS_MPR   71449   49.02  -95.6      0           0       NA        0       0 0.712 0.904 0.2  4.333 0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    LS_FIT_SQUARE  9           NA          NA         NA         NA    SEEPS_MPR   71456   52.81 -104.59     0           0       NA        0       0 0.714 0.905 0.2  1.5   0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    LS_FIT_SQUARE  9           NA          NA         NA         NA    SEEPS_MPR   71457   50.55 -111.84     0           0       NA        0       0 0.785 0.928 0.2  2.533 0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    LS_FIT_SQUARE  9           NA          NA         NA         NA    SEEPS_MPR   71486   52.93 -118.03     0.19664     0       NA        0       0 0.693 0.898 0.2  1.667 0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    LS_FIT_SQUARE  9           NA          NA         NA         NA    SEEPS_MPR   71603   43.82  -66.08     0.44482    -0.1     NA        1       0 0.579 0.86  0.2  8     0.864
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    LS_FIT_SQUARE  9           NA          NA         NA         NA    SEEPS_MPR   71642   47.81  -83.35     1.14852     1.2     NA        1       1 0.683 0.894 0.2  5.333 0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    LS_FIT_SQUARE  9           NA          NA         NA         NA    SEEPS_MPR   71719   48.01  -64.49     4.32979     0.9     NA        2       1 0.583 0.861 0.2  4.2   0.581
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    LS_FIT_SQUARE  9           NA          NA         NA         NA    SEEPS_MPR   71724   46.35  -72.51     0.20349     0       NA        1       0 0.632 0.877 0.2  6     0.792
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    LS_FIT_SQUARE  9           NA          NA         NA         NA    SEEPS_MPR   71726   47.91  -74.61     1.42398     2.2     NA        1       1 0.521 0.84  0.2  5.133 0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    LS_FIT_SQUARE  9           NA          NA         NA         NA    SEEPS_MPR   71733   45.88  -82.56     0.50189     0       NA        1       0 0.44  0.813 0.2  2.5   1.138
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    LS_FIT_SQUARE  9           NA          NA         NA         NA    SEEPS_MPR   71803   48.95  -54.56     2.20883     2.2     NA        1       1 0.548 0.849 0.2  5     0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    LS_FIT_SQUARE  9           NA          NA         NA         NA    SEEPS_MPR   71809   49.21  -57.38     1.60178     3.8     NA        1       1 0.562 0.854 0.2  5.667 0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    LS_FIT_SQUARE  9           NA          NA         NA         NA    SEEPS_MPR   71817   52.29  -55.83     5.21632     0.2     NA        2       0 0.605 0.868 0.2  3     1.403
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    LS_FIT_SQUARE  9           NA          NA         NA         NA    SEEPS_MPR   71825   52.93  -66.86     1.26713     0.8     NA        1       1 0.608 0.869 0.2  4.767 0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    LS_FIT_SQUARE  9           NA          NA         NA         NA    SEEPS_MPR   71869   53.21 -105.66     0           0       NA        0       0 0.797 0.932 0.2  2     0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    LS_FIT_SQUARE  9           NA          NA         NA         NA    SEEPS_MPR   71891   50.23 -121.58     0           1       NA        0       1 0.612 0.871 0.2  1     1.287
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    LS_FIT_SQUARE  9           NA          NA         NA         NA    SEEPS_MPR   71896   53.9  -122.79     0           0       NA        0       0 0.659 0.886 0.2  3.367 0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    LS_FIT_SQUARE  9           NA          NA         NA         NA    SEEPS_MPR   71906   58.1   -68.42     0.29682    -0.1     NA        1       0 0.675 0.892 0.2  2.4   0.74
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    LS_FIT_SQUARE  9           NA          NA         NA         NA    SEEPS_MPR   71069   55.28 -114.78     0           0       NA        0       0 0.768 0.923 0.2  3     0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    LS_FIT_SQUARE  9           NA          NA         NA         NA    SEEPS_MPR   71108   49.03 -122.36     0           0       NA        0       0 0.487 0.829 0.2  8.2   0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    LS_FIT_SQUARE  9           NA          NA         NA         NA    SEEPS_MPR   71140   49.91  -99.95     0.022916    0.2     NA        0       0 0.802 0.934 0.2  3.533 0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    LS_FIT_SQUARE  9           NA          NA         NA         NA    SEEPS_MPR   71261   43.76  -81.71     0           0       NA        0       0 0.544 0.848 0.2  4     0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    LS_FIT_SQUARE  9           NA          NA         NA         NA    SEEPS_MPR   71384   47.06  -70.79     2.55063     0       NA        1       0 0.6   0.867 0.2  6     0.833
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    LS_FIT_SQUARE  9           NA          NA         NA         NA    SEEPS_MPR   71398   51.28  -80.6      0.72558     0       NA        1       0 0.598 0.866 0.2  6.2   0.835
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    LS_FIT_SQUARE  9           NA          NA         NA         NA    SEEPS_MPR   71425   49.24  -65.33     4.81408     0       NA        2       0 0.584 0.861 0.2  4     1.437
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    LS_FIT_SQUARE  9           NA          NA         NA         NA    SEEPS_MPR   71430   43.83  -77.14     0.27643     0       NA        1       0 0.676 0.892 0.2  6     0.74
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    LS_FIT_SQUARE  9           NA          NA         NA         NA    SEEPS_MPR   71447   49.28 -100.98     0           0       NA        0       0 0.684 0.895 0.2  2     0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    LS_FIT_SQUARE  9           NA          NA         NA         NA    SEEPS_MPR   71515   50.55 -103.65     0           0       NA        0       0 0.59  0.863 0.2  2     0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_115300 20120410_115300 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    LS_FIT_SQUARE  9           NA          NA         NA         NA    SEEPS_MPR   72241   29.95  -94.02     0           0.5     NA        0       1 0.755 0.918 0.2  6.167 2.039
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_115100 20120410_115100 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    LS_FIT_SQUARE  9           NA          NA         NA         NA    SEEPS_MPR   72417   38.88  -79.85     4.65463     0.3     NA        1       1 0.459 0.82  0.2  7.8   0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_115100 20120410_115100 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    LS_FIT_SQUARE  9           NA          NA         NA         NA    SEEPS_MPR   72428   40     -82.88     0.3114      0.5     NA        1       1 0.576 0.859 0.2  7.3   0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_115400 20120410_115400 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    LS_FIT_SQUARE  9           NA          NA         NA         NA    SEEPS_MPR   72445   38.82  -92.22     0           0.5     NA        0       1 0.617 0.872 0.2 10     1.304
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_115400 20120410_115400 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    LS_FIT_SQUARE  9           NA          NA         NA         NA    SEEPS_MPR   72617   44.47  -73.15     6.48326     1.8     NA        2       1 0.614 0.871 0.2  6.3   0.574
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    LS_FIT_SQUARE  9           NA          NA         NA         NA    SEEPS_MPR   71846   52.18  -87.79     0.36882     0       NA        1       0 0.673 0.891 0.2  2     0.743
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    LS_FIT_SQUARE  9           NA          NA         NA         NA    SEEPS_MPR   71607   45.21  -67.24     3.96454     5.8     NA        1       1 0.59  0.863 0.2  6.267 0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    LS_FIT_SQUARE  9           NA          NA         NA         NA    SEEPS_MPR   71625   45.95  -77.31     0.88218     0       NA        1       0 0.423 0.808 0.2  3     1.183
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    LS_FIT_SQUARE  9           NA          NA         NA         NA    SEEPS_MPR   71631   43.98  -80.75     0.42434     0       NA        1       0 0.577 0.859 0.2  4     0.867
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    LS_FIT_SQUARE  9           NA          NA         NA         NA    SEEPS_MPR   71705   46.11  -64.68     1.36208     1.2     NA        1       1 0.515 0.838 0.2  7.2   0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    LS_FIT_SQUARE  9           NA          NA         NA         NA    SEEPS_MPR   71712   45.11  -74.28    15.09112     4.5     NA        2       1 0.571 0.857 0.2  5.667 0.584
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    LS_FIT_SQUARE  9           NA          NA         NA         NA    SEEPS_MPR   71718   48.61  -68.21     2.88692     0.6     NA        1       1 0.63  0.877 0.2  5.333 0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    LS_FIT_SQUARE  9           NA          NA         NA         NA    SEEPS_MPR   71723   46.21  -72.65     0.59038     0       NA        1       0 0.608 0.869 0.2  8     0.823
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    LS_FIT_SQUARE  9           NA          NA         NA         NA    SEEPS_MPR   71877   51.11 -114.01     0           0       NA        0       0 0.738 0.913 0.2  2.2   0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    LS_FIT_SQUARE  9           NA          NA         NA         NA    SEEPS_MPR   71879   53.56 -113.51     0           0       NA        0       0 0.528 0.843 0.2  0.5   0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    LS_FIT_SQUARE  9           NA          NA         NA         NA    SEEPS_MPR   71882   50.96 -118.18     0           0       NA        0       0 0.532 0.844 0.2  3     0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    LS_FIT_SQUARE  9           NA          NA         NA         NA    SEEPS_MPR   71907   58.45  -78.08     0           0       NA        0       0 0.655 0.885 0.2  1.867 0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    LS_FIT_SQUARE  9           NA          NA         NA         NA    SEEPS_MPR   71451   56.33 -103.28     2.04597     0.6     NA        2       1 0.494 0.831 0.2  1.6   0.601
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    LS_FIT_SQUARE  9           NA          NA         NA         NA    SEEPS_MPR   71459   50.9  -109.49     0           0       NA        0       0 0.652 0.884 0.2  1.3   0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    LS_FIT_SQUARE  9           NA          NA         NA         NA    SEEPS_MPR   71475   49.31 -124.93     0           0       NA        0       0 0.531 0.844 0.2  6     0
