VERSION MODEL      DESC FCST_LEAD FCST_VALID_BEG  FCST_VALID_END  OBS_LEAD OBS_VALID_BEG   OBS_VALID_END   FCST_VAR FCST_UNITS FCST_LEV OBS_VAR OBS_UNITS OBS_LEV OBTYPE VX_MASK INTERP_MTHD INTERP_PNTS FCST_THRESH OBS_THRESH COV_THRESH ALPHA LINE_TYPE TOTAL INDEX OBS_SID  OBS_LAT OBS_LON   OBS_LVL OBS_ELV FCST          OBS           OBS_QC OBS_CLIMO_MEAN OBS_CLIMO_STDEV OBS_CLIMO_CDF FCST_CLIMO_MEAN FCST_CLIMO_STDEV OBS_PRS    OBS_ERR_IN   OBS_ERR_ADJ   OBS_ERR_FIN   PREP_USE ANLY_USE SETUP_QC QC_WGHT
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_050000 20121025_050000 q        NA         NA       q       NA        NA      187    NA      NA          0           NA          NA         NA         NA    MPR           1     0     MDSD   18.43 -69.67001      18      18    0.018037      0.017557        9             NA              NA            NA              NA               NA 1005.79999   1652.35034 1652.35034     784.73041         101       -1       NA 3.99948
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_060000 20121025_060000 q        NA         NA       q       NA        NA      187    NA      NA          0           NA          NA         NA         NA    MPR           1     0     MDSD   18.43 -69.67001      18      18    0.017871      0.017591        9             NA              NA            NA              NA               NA 1003.90002   1635.78979 1635.78979     583.8111          102       -1       NA 3.99958
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_070000 20121025_070000 q        NA         NA       q       NA        NA      187    NA      NA          0           NA          NA         NA         NA    MPR           1     0     MDSD   18.43 -69.67001      18      18    0.017871      0.017591        9             NA              NA            NA              NA               NA 1003.90002   1635.78979 1635.78979     583.8111          102       -1       NA 3.99958
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_050000 20121025_050000 u        NA         NA       u       NA        NA      287    NA      NA          0           NA          NA         NA         NA    MPR           1     0     MDSD   18.43 -69.67001      28      18   -2.91059      -2.3             9             NA              NA            NA              NA               NA 1007.68408      0.52187    0.52187       0.5044          101       -1       NA 3.99919
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_050000 20121025_050000 v        NA         NA       v       NA        NA      287    NA      NA          0           NA          NA         NA         NA    MPR           1     0     MDSD   18.43 -69.67001      28      18    1.8833        4               9             NA              NA            NA              NA               NA 1007.68408      0.52187    0.52187       0.5044          101       -1       NA 3.99919
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_060000 20121025_060000 u        NA         NA       u       NA        NA      287    NA      NA          0           NA          NA         NA         NA    MPR           1     0     MDSD   18.43 -69.67001      28      18   -2.91059      -3.8             9             NA              NA            NA              NA               NA 1007.68408      0.52187    0.52187       0.5044          101       -1       NA 3.98907
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_060000 20121025_060000 v        NA         NA       v       NA        NA      287    NA      NA          0           NA          NA         NA         NA    MPR           1     0     MDSD   18.43 -69.67001      28      18    1.8833        6.7             9             NA              NA            NA              NA               NA 1007.68408      0.52187    0.52187       0.5044          101       -1       NA 3.98907
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_070000 20121025_070000 u        NA         NA       u       NA        NA      287    NA      NA          0           NA          NA         NA         NA    MPR           1     0     MDSD   18.43 -69.67001      28      18   -2.91059      -3.8             9             NA              NA            NA              NA               NA 1007.68408      0.52187    0.52187       0.5044          101       -1       NA 3.98907
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_070000 20121025_070000 v        NA         NA       v       NA        NA      287    NA      NA          0           NA          NA         NA         NA    MPR           1     0     MDSD   18.43 -69.67001      28      18    1.8833        6.7             9             NA              NA            NA              NA               NA 1007.68408      0.52187    0.52187       0.5044          101       -1       NA 3.98907
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_060000 20121025_060000 ps       NA         NA       ps      NA        NA      187    NA      NA          0           NA          NA         NA         NA    MPR           1     0     MDST   19.47 -70.70001     183     183  988.28194     983.40002         6             NA              NA            NA              NA               NA  983.40002      1.84301    1.84301       2.9387e-39      101       -1       NA 1
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_070000 20121025_070000 ps       NA         NA       ps      NA        NA      187    NA      NA          0           NA          NA         NA         NA    MPR           1     0     MDST   19.47 -70.70001     183     183  988.24406     983.40002         6             NA              NA            NA              NA               NA  983.40002      1.84301    1.84301       2.9387e-39      101       -1       NA 1
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_060000 20121025_060000 ps       NA         NA       ps      NA        NA      187    NA      NA          0           NA          NA         NA         NA    MPR           1     0     MDPP   19.75 -70.54999      15      15 1007.63045    1004.20001         2             NA              NA            NA              NA               NA 1004.20001      1.84301    1.84301       1.66609           0        1       NA 8.8918e-05
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_060000 20121025_060000 ps       NA         NA       ps      NA        NA      181    NA      NA          0           NA          NA         NA         NA    MPR           1     0    78369   20.25 -74.14999      10      10 1003.67983     996.70001         6             NA              NA            NA              NA               NA  996.70001      1.25505    1.25505       2.9387e-39      101       -1       NA 1
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_060000 20121025_060000 t        NA         NA       t       NA        NA      187    NA      NA          0           NA          NA         NA         NA    MPR           1     0     MDST   19.47 -70.70001     183     183  298.58029     298.04999         9             NA              NA            NA              NA               NA  983.40002      0.79428    0.79428       0.036003        102       -1        0 3.99686
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_070000 20121025_070000 t        NA         NA       t       NA        NA      187    NA      NA          0           NA          NA         NA         NA    MPR           1     0     MDST   19.47 -70.70001     183     183  298.58031     299.35001         9             NA              NA            NA              NA               NA  983.40002      0.79428    0.79428       0.036003        102       -1        0 3.99654
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_060000 20121025_060000 t        NA         NA       t       NA        NA      187    NA      NA          0           NA          NA         NA         NA    MPR           1     0     MDPP   19.75 -70.54999      15      15  301.11908     300.35001         9             NA              NA            NA              NA               NA 1004.20001      0.79428    0.79428       0.041927        101       -1        0 3.99654
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_060000 20121025_060000 t        NA         NA       t       NA        NA      181    NA      NA          0           NA          NA         NA         NA    MPR           1     0    78369   20.25 -74.14999      10      10  301.71716     302.35001         9             NA              NA            NA              NA               NA  996.70001      0.96348    0.96348       0.77453         102       -1        0 3.99654
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_060000 20121025_060000 q        NA         NA       q       NA        NA      187    NA      NA          0           NA          NA         NA         NA    MPR           1     0     MDST   19.47 -70.70001     183     183    0.016224      0.01588         9             NA              NA            NA              NA               NA  983.40002   2096.75659 2096.75659       0.039167        102       -1       NA 3.99951
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_070000 20121025_070000 q        NA         NA       q       NA        NA      187    NA      NA          0           NA          NA         NA         NA    MPR           1     0     MDST   19.47 -70.70001     183     183    0.016224      0.017961        9             NA              NA            NA              NA               NA  983.40002   2096.75659 2096.75659       0.039167        102       -1       NA 3.73293
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_060000 20121025_060000 q        NA         NA       q       NA        NA      187    NA      NA          0           NA          NA         NA         NA    MPR           1     0     MDPP   19.75 -70.54999      15      15    0.017597      0.017585        9             NA              NA            NA              NA               NA 1004.20001   1865.49487 1865.49487       0.045971        101       -1       NA 3.99962
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_060000 20121025_060000 q        NA         NA       q       NA        NA      181    NA      NA          0           NA          NA         NA         NA    MPR           1     0    78369   20.25 -74.14999      10      10    0.018567      0.019178        9             NA              NA            NA              NA               NA  996.70001   1255.91626 1255.91626     687.21442         102       -1       NA 3.99958
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_060000 20121025_060000 u        NA         NA       u       NA        NA      287    NA      NA          0           NA          NA         NA         NA    MPR           1     0     MDST   19.47 -70.70001     193     183   -4.26889      -6.2             9             NA              NA            NA              NA               NA  969.86102      0.52187    0.52187       0.37236         101       -1       NA 3.99923
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_060000 20121025_060000 v        NA         NA       v       NA        NA      287    NA      NA          0           NA          NA         NA         NA    MPR           1     0     MDST   19.47 -70.70001     193     183    2.73754       3.6             9             NA              NA            NA              NA               NA  969.86102      0.52187    0.52187       0.37236         101       -1       NA 3.99923
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_070000 20121025_070000 u        NA         NA       u       NA        NA      287    NA      NA          0           NA          NA         NA         NA    MPR           1     0     MDST   19.47 -70.70001     193     183   -4.26889      -6.3             9             NA              NA            NA              NA               NA  969.86102      0.52187    0.52187       0.37236         101       -1       NA 3.99821
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_070000 20121025_070000 v        NA         NA       v       NA        NA      287    NA      NA          0           NA          NA         NA         NA    MPR           1     0     MDST   19.47 -70.70001     193     183    2.73754       5.3             9             NA              NA            NA              NA               NA  969.86102      0.52187    0.52187       0.37236         101       -1       NA 3.99821
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_060000 20121025_060000 u        NA         NA       u       NA        NA      287    NA      NA          0           NA          NA         NA         NA    MPR           1     0     MDPP   19.75 -70.54999      25      15   -4.0883        0               9             NA              NA            NA              NA               NA  992.25964      0.52187    0.52187       0.39346         101       -1       NA 3.97184
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_060000 20121025_060000 v        NA         NA       v       NA        NA      287    NA      NA          0           NA          NA         NA         NA    MPR           1     0     MDPP   19.75 -70.54999      25      15    3.77574       0               9             NA              NA            NA              NA               NA  992.25964      0.52187    0.52187       0.39346         101       -1       NA 3.97184
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_060000 20121025_060000 u        NA         NA       u       NA        NA      281    NA      NA          0           NA          NA         NA         NA    MPR           1     0    78369   20.25 -74.14999      20      10   -9.12557      -5.9             9             NA              NA            NA              NA               NA  998.80621      0.53039    0.53039       0.48768         101       -1       NA 3.99181
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_060000 20121025_060000 v        NA         NA       v       NA        NA      281    NA      NA          0           NA          NA         NA         NA    MPR           1     0    78369   20.25 -74.14999      20      10    8.18044       4.9             9             NA              NA            NA              NA               NA  998.80621      0.53039    0.53039       0.48768         101       -1       NA 3.99181
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_060000 20121025_060000 ps       NA         NA       ps      NA        NA      180    NA      NA          0           NA          NA         NA         NA    MPR           1     0 MASKSTID   24.5  -73             0       0 1010.88005    1006.40002         2             NA              NA            NA              NA               NA 1006.40002      1.86442    1.86442       2.9387e-39        0       -1       NA 1
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_060000 20121025_060000 ps       NA         NA       ps      NA        NA      180    NA      NA          0           NA          NA         NA         NA    MPR           1     0 MASKSTID   25.1  -72.20001       0       0 1012.33616    1008.5             2             NA              NA            NA              NA               NA 1008.5          1.86442    1.86442       1.86442           0        1       NA 3.3177e-07
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_060000 20121025_060000 t        NA         NA       t       NA        NA      180    NA      NA          0           NA          NA         NA         NA    MPR           1     0 MASKSTID   24.5  -73             0       0  301.3123      301.04999         2             NA              NA            NA              NA               NA 1006.40002      1.07772    1.07772       0.78446           0        1        0 3.99701
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_060000 20121025_060000 t        NA         NA       t       NA        NA      180    NA      NA          0           NA          NA         NA         NA    MPR           1     0 MASKSTID   25.1  -72.20001       0       0  302.05312     301.35001         2             NA              NA            NA              NA               NA 1008.5          1.07772    1.07772       0.81675           0        1        0 3.99617
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_060000 20121025_060000 q        NA         NA       q       NA        NA      180    NA      NA          0           NA          NA         NA         NA    MPR           1     0 MASKSTID   24.5  -73             0       0    0.01768       0.018649        2             NA              NA            NA              NA               NA 1006.40002   1450.21704 1450.21704     630.51508           0        1       NA 3.99916
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_060000 20121025_060000 q        NA         NA       q       NA        NA      180    NA      NA          0           NA          NA         NA         NA    MPR           1     0 MASKSTID   25.1  -72.20001       0       0    0.017121      0.01751         2             NA              NA            NA              NA               NA 1008.5       1395.66602 1395.66602     660.95166           0        1       NA 3.99964
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_060000 20121025_060000 u        NA         NA       u       NA        NA      280    NA      NA          0           NA          NA         NA         NA    MPR           1     0 MASKSTID   24.5  -73            20       0  -16.32676     -15.8             2             NA              NA            NA              NA               NA 1008.59717      0.38052    0.38052       0.38052           0        1       NA 3.99957
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_060000 20121025_060000 v        NA         NA       v       NA        NA      280    NA      NA          0           NA          NA         NA         NA    MPR           1     0 MASKSTID   24.5  -73            20       0    3.05483       2.8             2             NA              NA            NA              NA               NA 1008.59717      0.38052    0.38052       0.38052           0        1       NA 3.99957
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_060000 20121025_060000 u        NA         NA       u       NA        NA      280    NA      NA          0           NA          NA         NA         NA    MPR           1     0 MASKSTID   25.1  -72.20001      20       0  -13.7851      -15.8             2             NA              NA            NA              NA               NA 1010.05438      0.38052    0.38052       0.38052           0        1       NA 3.99935
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_060000 20121025_060000 v        NA         NA       v       NA        NA      280    NA      NA          0           NA          NA         NA         NA    MPR           1     0 MASKSTID   25.1  -72.20001      20       0    4.19575       2.8             2             NA              NA            NA              NA               NA 1010.05438      0.38052    0.38052       0.38052           0        1       NA 3.99935
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_050000 20121025_050000 ps       NA         NA       ps      NA        NA      180    NA      NA          0           NA          NA         NA         NA    MPR           1     0    41736   28.82 -72.97          0       0 1015.80632    1015.70001         2             NA              NA            NA              NA               NA 1015.70001      1.86442    1.86442       1.10224           0        1       NA 3.99962
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_071000 20121025_071000 ps       NA         NA       ps      NA        NA      180    NA      NA          0           NA          NA         NA         NA    MPR           1     0    41945   29.25 -69.95001       0       0 1018.73125    1016.20001         2             NA              NA            NA              NA               NA 1016.20001      1.86442    1.86442       1.86442           0        1       NA 0.53701
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_060000 20121025_060000 ps       NA         NA       ps      NA        NA      180    NA      NA          0           NA          NA         NA         NA    MPR           1     0    41736   28.82 -72.97          0       0 1015.80633    1014.90002         2             NA              NA            NA              NA               NA 1014.90002      1.86442    1.86442       1.08653           0        1       NA 3.99843
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_070000 20121025_070000 ps       NA         NA       ps      NA        NA      180    NA      NA          0           NA          NA         NA         NA    MPR           1     0    41736   28.82 -72.97          0       0 1015.8063     1014.5             2             NA              NA            NA              NA               NA 1014.5          1.86442    1.86442       1.10224           0        1       NA 3.99271
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_053000 20121025_053000 ps       NA         NA       ps      NA        NA      180    NA      NA          0           NA          NA         NA         NA    MPR           1     0    41944   28.13 -73.39999       0       0 1014.66012    1013.79999         2             NA              NA            NA              NA               NA 1013.79999      1.86442    1.86442       1.86442           0        1       NA 3.99864
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_063000 20121025_063000 ps       NA         NA       ps      NA        NA      180    NA      NA          0           NA          NA         NA         NA    MPR           1     0    41944   28.15 -73.44          0       0 1014.66072    1013               2             NA              NA            NA              NA               NA 1013            1.86442    1.86442       1.3276            0        1       NA 3.95511
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_073000 20121025_073000 ps       NA         NA       ps      NA        NA      180    NA      NA          0           NA          NA         NA         NA    MPR           1     0    41944   28.15 -73.44          0       0 1014.66071    1012.29999         2             NA              NA            NA              NA               NA 1012.29999      1.86442    1.86442       1.3276            0        1       NA 1.59171
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_045000 20121025_045000 ps       NA         NA       ps      NA        NA      180    NA      NA          0           NA          NA         NA         NA    MPR           1     0    41047   27.5  -71.5           0       0 1015.24194    1013.59998         2             NA              NA            NA              NA               NA 1013.59998      1.86442    1.86442       1.10224           0        1       NA 3.95964
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_055000 20121025_055000 ps       NA         NA       ps      NA        NA      180    NA      NA          0           NA          NA         NA         NA    MPR           1     0    41047   27.5  -71.5           0       0 1015.24195    1013.29999         2             NA              NA            NA              NA               NA 1013.29999      1.86442    1.86442       1.08653           0        1       NA 3.75219
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_061000 20121025_061000 ps       NA         NA       ps      NA        NA      180    NA      NA          0           NA          NA         NA         NA    MPR           1     0    41945   29.22 -69.92999       0       0 1018.69127    1016.70001         2             NA              NA            NA              NA               NA 1016.70001      1.86442    1.86442       1.86442           0        1       NA 3.6613
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_065000 20121025_065000 ps       NA         NA       ps      NA        NA      180    NA      NA          0           NA          NA         NA         NA    MPR           1     0    41047   27.5  -71.5           0       0 1015.24199    1012.40002         2             NA              NA            NA              NA               NA 1012.40002      1.86442    1.86442       1.10224           0        1       NA 0.033779
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_045000 20121025_045000 t        NA         NA       t       NA        NA      180    NA      NA          0           NA          NA         NA         NA    MPR           1     0    41047   27.5  -71.5           0       0  302.8415      302.35001         2             NA              NA            NA              NA               NA 1013.59998      1.07771    1.07771       0.94854           0        1        0 3.99669
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_055000 20121025_055000 t        NA         NA       t       NA        NA      180    NA      NA          0           NA          NA         NA         NA    MPR           1     0    41047   27.5  -71.5           0       0  302.80816     302.35001         2             NA              NA            NA              NA               NA 1013.29999      1.07771    1.07771       0.92819           0        1        0 3.99675
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_065000 20121025_065000 t        NA         NA       t       NA        NA      180    NA      NA          0           NA          NA         NA         NA    MPR           1     0    41047   27.5  -71.5           0       0  302.70805     302.35001         2             NA              NA            NA              NA               NA 1012.40002      1.07771    1.07771       0.87202           0        1        0 3.9969
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_045000 20121025_045000 q        NA         NA       q       NA        NA      180    NA      NA          0           NA          NA         NA         NA    MPR           1     0    41047   27.5  -71.5           0       0    0.014975      0.014932        2             NA              NA            NA              NA               NA 1013.59998   1329.91406 1329.91406     901.98914           0        1       NA 3.99969
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_055000 20121025_055000 q        NA         NA       q       NA        NA      180    NA      NA          0           NA          NA         NA         NA    MPR           1     0    41047   27.5  -71.5           0       0    0.014975      0.014936        2             NA              NA            NA              NA               NA 1013.29999   1329.91504 1329.91504     851.90625           0        1       NA 3.99969
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_065000 20121025_065000 q        NA         NA       q       NA        NA      180    NA      NA          0           NA          NA         NA         NA    MPR           1     0    41047   27.5  -71.5           0       0    0.014975      0.01495         2             NA              NA            NA              NA               NA 1012.40002   1329.91785 1329.91785     730.26282           0        1       NA 3.99969
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_045000 20121025_045000 u        NA         NA       u       NA        NA      280    NA      NA          0           NA          NA         NA         NA    MPR           1     0    41047   27.5  -71.5          10       0  -13.37785     -12.8             2             NA              NA            NA              NA               NA 1014.09912      0.38052    0.38052       0.38052           0        1       NA 3.97994
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_045000 20121025_045000 v        NA         NA       v       NA        NA      280    NA      NA          0           NA          NA         NA         NA    MPR           1     0    41047   27.5  -71.5          10       0    4.99443      -2.3             2             NA              NA            NA              NA               NA 1014.09912      0.38052    0.38052       0.38052           0        1       NA 3.97994
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_055000 20121025_055000 u        NA         NA       u       NA        NA      280    NA      NA          0           NA          NA         NA         NA    MPR           1     0    41047   27.5  -71.5          10       0  -13.37785     -11.8             2             NA              NA            NA              NA               NA 1014.09912      0.38052    0.38052       0.38052           0        1       NA 3.98095
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_055000 20121025_055000 v        NA         NA       v       NA        NA      280    NA      NA          0           NA          NA         NA         NA    MPR           1     0    41047   27.5  -71.5          10       0    4.99443      -2.1             2             NA              NA            NA              NA               NA 1014.09912      0.38052    0.38052       0.38052           0        1       NA 3.98095
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_065000 20121025_065000 u        NA         NA       u       NA        NA      280    NA      NA          0           NA          NA         NA         NA    MPR           1     0    41047   27.5  -71.5          10       0  -13.37785     -12.8             2             NA              NA            NA              NA               NA 1014.09912      0.38052    0.38052       0.38052           0        1       NA 3.97994
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_065000 20121025_065000 v        NA         NA       v       NA        NA      280    NA      NA          0           NA          NA         NA         NA    MPR           1     0    41047   27.5  -71.5          10       0    4.99443      -2.3             2             NA              NA            NA              NA               NA 1014.09912      0.38052    0.38052       0.38052           0        1       NA 3.97994
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_060000 20121025_060000 ps       NA         NA       ps      NA        NA      187    NA      NA          0           NA          NA         NA         NA    MPR           1     0     SVSR    7.9  -67.42001      48      48 1000.97689    1002.29999         2             NA              NA            NA              NA               NA 1002.29999      1.84301    1.84301       1.28504           0        1       NA 3.99266
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_060000 20121025_060000 ps       NA         NA       ps      NA        NA      187    NA      NA          0           NA          NA         NA         NA    MPR           1     0     SVJM    9.92 -67.32999     429     429  959.19013     958.70001         6             NA              NA            NA              NA               NA  958.70001      1.84301    1.84301       1.68842         101       -1       NA 3.99943
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_060000 20121025_060000 ps       NA         NA       ps      NA        NA      181    NA      NA          0           NA          NA         NA         NA    MPR           1     0    80431    9.92 -67.32999     429     429  959.19265     959.70001         2             NA              NA            NA              NA               NA  959.70001      1.25505    1.25505       1.18491           0        1       NA 3.99949
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_060000 20121025_060000 ps       NA         NA       ps      NA        NA      181    NA      NA          0           NA          NA         NA         NA    MPR           1     0    80472   10.17 -67.92999     431     431  959.1036      960.20001         2             NA              NA            NA              NA               NA  960.20001      1.25505    1.25505       0.75716           0        1       NA 3.99892
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_060000 20121025_060000 ps       NA         NA       ps      NA        NA      181    NA      NA          0           NA          NA         NA         NA    MPR           1     0    80450    7.9  -67.42001      48      48 1000.97622    1003.29999         2             NA              NA            NA              NA               NA 1003.29999      1.25505    1.25505       0.87971           0        1       NA 3.97083
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_060000 20121025_060000 ps       NA         NA       ps      NA        NA      187    NA      NA          0           NA          NA         NA         NA    MPR           1     0     SVVA   10.17 -67.92999     431     431  959.09503     959.40002         2             NA              NA            NA              NA               NA  959.40002      1.84301    1.84301       1.02749           0        1       NA 3.99956
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_060000 20121025_060000 t        NA         NA       t       NA        NA      187    NA      NA          0           NA          NA         NA         NA    MPR           1     0     SVSR    7.9  -67.42001      48      48  299.91438     304.04999         9             NA              NA            NA              NA               NA 1002.29999      0.79428    0.79428       0.51846         101       -1        0 3.453
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_060000 20121025_060000 t        NA         NA       t       NA        NA      187    NA      NA          0           NA          NA         NA         NA    MPR           1     0     SVJM    9.92 -67.32999     429     429  298.05322     298.25            9             NA              NA            NA              NA               NA  958.70001      0.79428    0.79428       0.030261        102       -1        0 3.99709
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_060000 20121025_060000 t        NA         NA       t       NA        NA      181    NA      NA          0           NA          NA         NA         NA    MPR           1     0    80431    9.92 -67.32999     429     429  298.05322     298.14999         9             NA              NA            NA              NA               NA  959.70001      0.96341    0.96341       0.028567        101       -1        0 3.99711
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_060000 20121025_060000 t        NA         NA       t       NA        NA      181    NA      NA          0           NA          NA         NA         NA    MPR           1     0    80472   10.17 -67.92999     431     431  297.37441     297.85001         9             NA              NA            NA              NA               NA  960.20001      0.96341    0.96341       1e-10           101       -1        0 3.99681
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_060000 20121025_060000 t        NA         NA       t       NA        NA      181    NA      NA          0           NA          NA         NA         NA    MPR           1     0    80450    7.9  -67.42001      48      48  299.91439     303.64999         9             NA              NA            NA              NA               NA 1003.29999      0.96348    0.96348       0.26364         101       -1        0 2.7259
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_060000 20121025_060000 t        NA         NA       t       NA        NA      187    NA      NA          0           NA          NA         NA         NA    MPR           1     0     SVVA   10.17 -67.92999     431     431  297.37439     298.04999         9             NA              NA            NA              NA               NA  959.40002      0.79428    0.79428       1e-10           101       -1        0 3.99668
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_060000 20121025_060000 q        NA         NA       q       NA        NA      187    NA      NA          0           NA          NA         NA         NA    MPR           1     0     SVSR    7.9  -67.42001      48      48    0.017694      0.021125        9             NA              NA            NA              NA               NA 1002.29999   2029.06628 2029.06628       1.54953         101       -1       NA 1.2674e-06
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_060000 20121025_060000 q        NA         NA       q       NA        NA      187    NA      NA          0           NA          NA         NA         NA    MPR           1     0     SVJM    9.92 -67.32999     429     429    0.016869      0.017332        9             NA              NA            NA              NA               NA  958.70001   2119.3457  2119.3457        0.032673        102       -1       NA 3.99939
