VERSION MODEL DESC FCST_LEAD FCST_VALID_BEG  FCST_VALID_END  OBS_LEAD OBS_VALID_BEG   OBS_VALID_END   FCST_VAR FCST_UNITS FCST_LEV OBS_VAR OBS_UNITS OBS_LEV OBTYPE VX_MASK INTERP_MTHD INTERP_PNTS FCST_THRESH OBS_THRESH COV_THRESH ALPHA LINE_TYPE TOTAL INDEX OBS_SID OBS_LAT OBS_LON   OBS_LVL OBS_ELV       FCST      OBS       OBS_QC OBS_CLIMO_MEAN OBS_CLIMO_STDEV OBS_CLIMO_CDF FCST_CLIMO_MEAN FCST_CLIMO_STDEV CHAN_USE SCAN_POS SAT_ZNTH SAT_AZMTH SUN_ZNTH  SUN_AZMTH SUN_GLNT FRAC_WTR  FRAC_LND   FRAC_ICE FRAC_SNW SFC_TWTR  SFC_TLND  SFC_TICE SFC_TSNW TSOIL     SOILM   LAND_TYPE FRAC_VEG SNW_DPTH SFC_WIND CLD_LWC   TC_PWAT     TFND      TWARM     TCOOL     TZFND     OBS_ERR  FCST_NOBC SFC_EMIS STABILITY   PRS_MAX_WGT
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070852 20121025_070852 TB_08    NA         NA       TB_08   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 16.2826 -64.4671       NA    0          211.67128 211.74001      0             NA              NA            NA              NA               NA        1       24    32.52     98.06 134.63        91.3         0 1         0                 0        0 302.4158  302.4158       280      280   0       1              15 0               0 10.19466 0          0.18774    206.49001 177.61    239.78    264.39001 3.98452  212.88244  0.47249  0.045462            NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070852 20121025_070852 TB_09    NA         NA       TB_09   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 16.2826 -64.4671       NA    0          203.54051 203.08         0             NA              NA            NA              NA               NA       -1       24    32.52     98.06 134.63        91.3         0 1         0                 0        0 302.4158  302.4158       280      280   0       1              15 0               0 10.19466 0          0.18774    206.49001 177.61    239.78    264.39001 3.95674  204.84651  0.47645 -0.0212              NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070852 20121025_070852 TB_10    NA         NA       TB_10   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 16.2826 -64.4671       NA    0          210.24284 209.14999      3             NA              NA            NA              NA               NA        1       24    32.52     98.06 134.63        91.3         0 1         0                 0        0 302.4158  302.4158       280      280   0       1              15 0               0 10.19466 0          0.18774    206.49001 177.61    239.78    264.39001 0        211.3801   0.47645 -0.038599            NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070852 20121025_070852 TB_11    NA         NA       TB_11   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 16.2826 -64.4671       NA    0          219.00033 219.48         0             NA              NA            NA              NA               NA        1       24    32.52     98.06 134.63        91.3         0 1         0                 0        0 302.4158  302.4158       280      280   0       1              15 0               0 10.19466 0          0.18774    206.49001 177.61    239.78    264.39001 2.14669  219.90261  0.47645 -0.030685            NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070852 20121025_070852 TB_12    NA         NA       TB_12   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 16.2826 -64.4671       NA    0          224.36672 231.41         3             NA              NA            NA              NA               NA        1       24    32.52     98.06 134.63        91.3         0 1         0                 0        0 302.4158  302.4158       280      280   0       1              15 0               0 10.19466 0          0.18774    206.49001 177.61    239.78    264.39001 0        224.76224  0.47645 -0.01066             NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070852 20121025_070852 TB_13    NA         NA       TB_13   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 16.2826 -64.4671       NA    0          226.0082  243.64999      3             NA              NA            NA              NA               NA        1       24    32.52     98.06 134.63        91.3         0 1         0                 0        0 302.4158  302.4158       280      280   0       1              15 0               0 10.19466 0          0.18774    206.49001 177.61    239.78    264.39001 0        225.8292   0.47645 -0.0014671           NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070852 20121025_070852 TB_14    NA         NA       TB_14   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 16.2826 -64.4671       NA    0          227.43818 253.41         3             NA              NA            NA              NA               NA       -1       24    32.52     98.06 134.63        91.3         0 1         0                 0        0 302.4158  302.4158       280      280   0       1              15 0               0 10.19466 0          0.18774    206.49001 177.61    239.78    264.39001 0        225.93118  0.47645 -9.9482e-05          NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070852 20121025_070852 TB_15    NA         NA       TB_15   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 16.2826 -64.4671       NA    0          258.07728 254.03         0             NA              NA            NA              NA               NA        1       24    32.52     98.06 134.63        91.3         0 1         0                 0        0 302.4158  302.4158       280      280   0       1              15 0               0 10.19466 0          0.18774    206.49001 177.61    239.78    264.39001 0.36567  256.39294  0.5958   0.013441            NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070853 20121025_070853 TB_01    NA         NA       TB_01   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 16.7615 -68.64529      NA    5.0528e-05 235.64097 232.58         8             NA              NA            NA              NA               NA        1       29    53.22     96.96 138.64        89.64        0 1         0                 0        0 302.55679 302.55679      280      280   0       1              15 0               0 10.44512 0          0.05944    232.58    194.77    251.67999 261.20999 0        237.4767   0.44272  0.014821            NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070853 20121025_070853 TB_02    NA         NA       TB_02   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 16.7615 -68.64529      NA    5.0528e-05 197.43864 194.77         8             NA              NA            NA              NA               NA        1       29    53.22     96.96 138.64        89.64        0 1         0                 0        0 302.55679 302.55679      280      280   0       1              15 0               0 10.44512 0          0.05944    232.58    194.77    251.67999 261.20999 0        198.37209  0.461    0.0065976           NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070853 20121025_070853 TB_03    NA         NA       TB_03   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 16.7615 -68.64529      NA    5.0528e-05 255.75488 251.67999      8             NA              NA            NA              NA               NA        1       29    53.22     96.96 138.64        89.64        0 1         0                 0        0 302.55679 302.55679      280      280   0       1              15 0               0 10.44512 0          0.05944    232.58    194.77    251.67999 261.20999 0        258.04871  0.50445  0.026316            NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070853 20121025_070853 TB_04    NA         NA       TB_04   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 16.7615 -68.64529      NA    5.0528e-05 261.64884 261.20999      8             NA              NA            NA              NA               NA        1       29    53.22     96.96 138.64        89.64        0 1         0                 0        0 302.55679 302.55679      280      280   0       1              15 0               0 10.44512 0          0.05944    232.58    194.77    251.67999 261.20999 0        264.38077  0.50979  0.053132            NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070853 20121025_070853 TB_05    NA         NA       TB_05   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 16.7615 -68.64529      NA    5.0528e-05 247.48358 247.50999      8             NA              NA            NA              NA               NA        1       29    53.22     96.96 138.64        89.64        0 1         0                 0        0 302.55679 302.55679      280      280   0       1              15 0               0 10.44512 0          0.05944    232.58    194.77    251.67999 261.20999 0        249.7537   0.51147  0.066444            NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070853 20121025_070853 TB_06    NA         NA       TB_06   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 16.7615 -68.64529      NA    5.0528e-05 228.06951 228.56         0             NA              NA            NA              NA               NA        1       29    53.22     96.96 138.64        89.64        0 1         0                 0        0 302.55679 302.55679      280      280   0       1              15 0               0 10.44512 0          0.05944    232.58    194.77    251.67999 261.20999 3.06795  230.31698  0.51316  0.070876            NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070853 20121025_070853 TB_07    NA         NA       TB_07   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 16.7615 -68.64529      NA    5.0528e-05 214.99653 215.25         0             NA              NA            NA              NA               NA        1       29    53.22     96.96 138.64        89.64        0 1         0                 0        0 302.55679 302.55679      280      280   0       1              15 0               0 10.44512 0          0.05944    232.58    194.77    251.67999 261.20999 3.06257  217.66716  0.51428  0.055771            NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070853 20121025_070853 TB_08    NA         NA       TB_08   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 16.7615 -68.64529      NA    5.0528e-05 206.51721 206.75999      0             NA              NA            NA              NA               NA        1       29    53.22     96.96 138.64        89.64        0 1         0                 0        0 302.55679 302.55679      280      280   0       1              15 0               0 10.44512 0          0.05944    232.58    194.77    251.67999 261.20999 2.81314  208.77912  0.51545  0.02973             NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070853 20121025_070853 TB_09    NA         NA       TB_09   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 16.7615 -68.64529      NA    5.0528e-05 204.5119  203.44         3             NA              NA            NA              NA               NA       -1       29    53.22     96.96 138.64        89.64        0 1         0                 0        0 302.55679 302.55679      280      280   0       1              15 0               0 10.44512 0          0.05944    232.58    194.77    251.67999 261.20999 0        206.4609   0.51912 -0.032459            NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070853 20121025_070853 TB_10    NA         NA       TB_10   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 16.7615 -68.64529      NA    5.0528e-05 211.68311 211.35001      0             NA              NA            NA              NA               NA        1       29    53.22     96.96 138.64        89.64        0 1         0                 0        0 302.55679 302.55679      280      280   0       1              15 0               0 10.44512 0          0.05944    232.58    194.77    251.67999 261.20999 1.91667  213.40557  0.51912 -0.0348              NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070853 20121025_070853 TB_11    NA         NA       TB_11   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 16.7615 -68.64529      NA    5.0528e-05 219.29871 221.53999      3             NA              NA            NA              NA               NA        1       29    53.22     96.96 138.64        89.64        0 1         0                 0        0 302.55679 302.55679      280      280   0       1              15 0               0 10.44512 0          0.05944    232.58    194.77    251.67999 261.20999 0        220.38069  0.51912 -0.022282            NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070853 20121025_070853 TB_12    NA         NA       TB_12   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 16.7615 -68.64529      NA    5.0528e-05 223.04012 234            3             NA              NA            NA              NA               NA        1       29    53.22     96.96 138.64        89.64        0 1         0                 0        0 302.55679 302.55679      280      280   0       1              15 0               0 10.44512 0          0.05944    232.58    194.77    251.67999 261.20999 0        224.07979  0.51912 -0.0064001           NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070853 20121025_070853 TB_13    NA         NA       TB_13   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 16.7615 -68.64529      NA    5.0528e-05 224.503   245.72         3             NA              NA            NA              NA               NA        1       29    53.22     96.96 138.64        89.64        0 1         0                 0        0 302.55679 302.55679      280      280   0       1              15 0               0 10.44512 0          0.05944    232.58    194.77    251.67999 261.20999 0        224.863    0.51912 -0.00055598          NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070853 20121025_070853 TB_14    NA         NA       TB_14   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 16.7615 -68.64529      NA    5.0528e-05 226.00221 253.99001      3             NA              NA            NA              NA               NA       -1       29    53.22     96.96 138.64        89.64        0 1         0                 0        0 302.55679 302.55679      280      280   0       1              15 0               0 10.44512 0          0.05944    232.58    194.77    251.67999 261.20999 0        224.92221  0.51912 -1.5855e-05          NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070853 20121025_070853 TB_15    NA         NA       TB_15   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 16.7615 -68.64529      NA    5.0528e-05 275.36491 268.60999      8             NA              NA            NA              NA               NA        1       29    53.22     96.96 138.64        89.64        0 1         0                 0        0 302.55679 302.55679      280      280   0       1              15 0               0 10.44512 0          0.05944    232.58    194.77    251.67999 261.20999 0        273.66469  0.57557  0.020837            NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070853 20121025_070853 TB_01    NA         NA       TB_01   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 16.6433 -67.57269      NA    7.2575e-05 232.61135 226.75         8             NA              NA            NA              NA               NA        1       28    48.85     97.25 137.61        90.08        0 1         0                 0        0 302.57953 302.57953      280      280   0       1              15 0               0 10.68046 0          0.10222    226.75    190.63    249.39    262.38    0        234.50139  0.45035  0.014222            NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070853 20121025_070853 TB_02    NA         NA       TB_02   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 16.6433 -67.57269      NA    7.2575e-05 195.41804 190.63         8             NA              NA            NA              NA               NA        1       28    48.85     97.25 137.61        90.08        0 1         0                 0        0 302.57953 302.57953      280      280   0       1              15 0               0 10.68046 0          0.10222    226.75    190.63    249.39    262.38    0        196.5723   0.46908  0.0062337           NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070853 20121025_070853 TB_03    NA         NA       TB_03   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 16.6433 -67.57269      NA    7.2575e-05 254.11699 249.39         8             NA              NA            NA              NA               NA        1       28    48.85     97.25 137.61        90.08        0 1         0                 0        0 302.57953 302.57953      280      280   0       1              15 0               0 10.68046 0          0.10222    226.75    190.63    249.39    262.38    0        255.76556  0.51371  0.024775            NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070853 20121025_070853 TB_04    NA         NA       TB_04   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 16.6433 -67.57269      NA    7.2575e-05 262.95551 262.38         8             NA              NA            NA              NA               NA        1       28    48.85     97.25 137.61        90.08        0 1         0                 0        0 302.57953 302.57953      280      280   0       1              15 0               0 10.68046 0          0.10222    226.75    190.63    249.39    262.38    0        265.34416  0.51921  0.050859            NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070853 20121025_070853 TB_05    NA         NA       TB_05   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 16.6433 -67.57269      NA    7.2575e-05 249.70281 250.03999      8             NA              NA            NA              NA               NA        1       28    48.85     97.25 137.61        90.08        0 1         0                 0        0 302.57953 302.57953      280      280   0       1              15 0               0 10.68046 0          0.10222    226.75    190.63    249.39    262.38    0        251.77315  0.49367  0.06472             NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070853 20121025_070853 TB_06    NA         NA       TB_06   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 16.6433 -67.57269      NA    7.2575e-05 230.23825 230.75         0             NA              NA            NA              NA               NA        1       28    48.85     97.25 137.61        90.08        0 1         0                 0        0 302.57953 302.57953      280      280   0       1              15 0               0 10.68046 0          0.10222    226.75    190.63    249.39    262.38    3.06846  232.36272  0.49541  0.070754            NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070853 20121025_070853 TB_07    NA         NA       TB_07   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 16.6433 -67.57269      NA    7.2575e-05 216.82438 217.14         0             NA              NA            NA              NA               NA        1       28    48.85     97.25 137.61        90.08        0 1         0                 0        0 302.57953 302.57953      280      280   0       1              15 0               0 10.68046 0          0.10222    226.75    190.63    249.39    262.38    3.06356  219.37567  0.52384  0.05765             NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070853 20121025_070853 TB_08    NA         NA       TB_08   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 16.6433 -67.57269      NA    7.2575e-05 207.83148 207.7          0             NA              NA            NA              NA               NA        1       28    48.85     97.25 137.61        90.08        0 1         0                 0        0 302.57953 302.57953      280      280   0       1              15 0               0 10.68046 0          0.10222    226.75    190.63    249.39    262.38    2.81448  209.91794  0.49778  0.033546            NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070853 20121025_070853 TB_09    NA         NA       TB_09   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 16.6433 -67.57269      NA    7.2575e-05 204.46267 203.22         3             NA              NA            NA              NA               NA       -1       28    48.85     97.25 137.61        90.08        0 1         0                 0        0 302.57953 302.57953      280      280   0       1              15 0               0 10.68046 0          0.10222    226.75    190.63    249.39    262.38    0        206.28867  0.50158 -0.030542            NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070853 20121025_070853 TB_10    NA         NA       TB_10   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 16.6433 -67.57269      NA    7.2575e-05 211.59711 210.47         3             NA              NA            NA              NA               NA        1       28    48.85     97.25 137.61        90.08        0 1         0                 0        0 302.57953 302.57953      280      280   0       1              15 0               0 10.68046 0          0.10222    226.75    190.63    249.39    262.38    0        213.23498  0.50158 -0.037133            NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070853 20121025_070853 TB_11    NA         NA       TB_11   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 16.6433 -67.57269      NA    7.2575e-05 219.64057 220.58         3             NA              NA            NA              NA               NA        1       28    48.85     97.25 137.61        90.08        0 1         0                 0        0 302.57953 302.57953      280      280   0       1              15 0               0 10.68046 0          0.10222    226.75    190.63    249.39    262.38    0        220.86254  0.50158 -0.027919            NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070853 20121025_070853 TB_12    NA         NA       TB_12   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 16.6433 -67.57269      NA    7.2575e-05 224.29971 233            3             NA              NA            NA              NA               NA        1       28    48.85     97.25 137.61        90.08        0 1         0                 0        0 302.57953 302.57953      280      280   0       1              15 0               0 10.68046 0          0.10222    226.75    190.63    249.39    262.38    0        225.24868  0.50158 -0.0099933           NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070853 20121025_070853 TB_13    NA         NA       TB_13   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 16.6433 -67.57269      NA    7.2575e-05 225.85768 244.32001      3             NA              NA            NA              NA               NA        1       28    48.85     97.25 137.61        90.08        0 1         0                 0        0 302.57953 302.57953      280      280   0       1              15 0               0 10.68046 0          0.10222    226.75    190.63    249.39    262.38    0        226.15868  0.50158 -0.0010752           NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070853 20121025_070853 TB_14    NA         NA       TB_14   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 16.6433 -67.57269      NA    7.2575e-05 227.33658 253.99001      3             NA              NA            NA              NA               NA       -1       28    48.85     97.25 137.61        90.08        0 1         0                 0        0 302.57953 302.57953      280      280   0       1              15 0               0 10.68046 0          0.10222    226.75    190.63    249.39    262.38    0        226.22158  0.50158 -4.0193e-05          NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070853 20121025_070853 TB_15    NA         NA       TB_15   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 16.6433 -67.57269      NA    7.2575e-05 273.78234 266.72         8             NA              NA            NA              NA               NA        1       28    48.85     97.25 137.61        90.08        0 1         0                 0        0 302.57953 302.57953      280      280   0       1              15 0               0 10.68046 0          0.10222    226.75    190.63    249.39    262.38    0        272.15943  0.58701  0.020097            NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070845 20121025_070845 TB_01    NA         NA       TB_01   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 17.11   -67.47681      NA    0.20076    233.26318 225.88         8             NA              NA            NA              NA               NA        1       28    48.85     97.21 137.55        89.59        0 1         0                 0        0 302.52237 302.52237      280      280   0       1              15 0               0 10.13323 0          0.00036414 225.88    190.61    248.89    262.88    0        235.15313  0.44932  0.014432            NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070845 20121025_070845 TB_02    NA         NA       TB_02   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 17.11   -67.47681      NA    0.20076    195.68618 190.61         8             NA              NA            NA              NA               NA        1       28    48.85     97.21 137.55        89.59        0 1         0                 0        0 302.52237 302.52237      280      280   0       1              15 0               0 10.13323 0          0.00036414 225.88    190.61    248.89    262.88    0        196.84044  0.46803  0.0062714           NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070845 20121025_070845 TB_03    NA         NA       TB_03   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 17.11   -67.47681      NA    0.20076    254.21769 248.89         8             NA              NA            NA              NA               NA        1       28    48.85     97.21 137.55        89.59        0 1         0                 0        0 302.52237 302.52237      280      280   0       1              15 0               0 10.13323 0          0.00036414 225.88    190.61    248.89    262.88    0        255.86626  0.51268  0.024769            NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070845 20121025_070845 TB_04    NA         NA       TB_04   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 17.11   -67.47681      NA    0.20076    262.91435 262.88         8             NA              NA            NA              NA               NA        1       28    48.85     97.21 137.55        89.59        0 1         0                 0        0 302.52237 302.52237      280      280   0       1              15 0               0 10.13323 0          0.00036414 225.88    190.61    248.89    262.88    0        265.30293  0.51818  0.050794            NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070845 20121025_070845 TB_05    NA         NA       TB_05   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 17.11   -67.47681      NA    0.20076    249.68975 249.67         8             NA              NA            NA              NA               NA        1       28    48.85     97.21 137.55        89.59        0 1         0                 0        0 302.52237 302.52237      280      280   0       1              15 0               0 10.13323 0          0.00036414 225.88    190.61    248.89    262.88    0        251.76002  0.49243  0.064705            NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070845 20121025_070845 TB_06    NA         NA       TB_06   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 17.11   -67.47681      NA    0.20076    230.25916 230.8          0             NA              NA            NA              NA               NA        1       28    48.85     97.21 137.55        89.59        0 1         0                 0        0 302.52237 302.52237      280      280   0       1              15 0               0 10.13323 0          0.00036414 225.88    190.61    248.89    262.88    3.06848  232.38391  0.49417  0.070817            NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070845 20121025_070845 TB_07    NA         NA       TB_07   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 17.11   -67.47681      NA    0.20076    216.84875 216.87         0             NA              NA            NA              NA               NA        1       28    48.85     97.21 137.55        89.59        0 1         0                 0        0 302.52237 302.52237      280      280   0       1              15 0               0 10.13323 0          0.00036414 225.88    190.61    248.89    262.88    3.06358  219.40059  0.5228   0.057721            NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070845 20121025_070845 TB_08    NA         NA       TB_08   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 17.11   -67.47681      NA    0.20076    207.86098 207.57001      0             NA              NA            NA              NA               NA        1       28    48.85     97.21 137.55        89.59        0 1         0                 0        0 302.52237 302.52237      280      280   0       1              15 0               0 10.13323 0          0.00036414 225.88    190.61    248.89    262.88    2.81448  209.94749  0.49654  0.033526            NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070845 20121025_070845 TB_09    NA         NA       TB_09   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 17.11   -67.47681      NA    0.20076    204.54717 203.10001      3             NA              NA            NA              NA               NA       -1       28    48.85     97.21 137.55        89.59        0 1         0                 0        0 302.52237 302.52237      280      280   0       1              15 0               0 10.13323 0          0.00036414 225.88    190.61    248.89    262.88    0        206.37317  0.50034 -0.030475            NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070845 20121025_070845 TB_10    NA         NA       TB_10   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 17.11   -67.47681      NA    0.20076    211.5946  210.67         3             NA              NA            NA              NA               NA        1       28    48.85     97.21 137.55        89.59        0 1         0                 0        0 302.52237 302.52237      280      280   0       1              15 0               0 10.13323 0          0.00036414 225.88    190.61    248.89    262.88    0        213.24473  0.50034 -0.035491            NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070845 20121025_070845 TB_11    NA         NA       TB_11   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 17.11   -67.47681      NA    0.20076    219.24751 220.36         3             NA              NA            NA              NA               NA        1       28    48.85     97.21 137.55        89.59        0 1         0                 0        0 302.52237 302.52237      280      280   0       1              15 0               0 10.13323 0          0.00036414 225.88    190.61    248.89    262.88    0        220.42237  0.50034 -0.025046            NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070845 20121025_070845 TB_12    NA         NA       TB_12   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 17.11   -67.47681      NA    0.20076    223.55712 233.25999      3             NA              NA            NA              NA               NA        1       28    48.85     97.21 137.55        89.59        0 1         0                 0        0 302.52237 302.52237      280      280   0       1              15 0               0 10.13323 0          0.00036414 225.88    190.61    248.89    262.88    0        224.50404  0.50034 -0.0089744           NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070845 20121025_070845 TB_13    NA         NA       TB_13   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 17.11   -67.47681      NA    0.20076    225.12385 245.09         3             NA              NA            NA              NA               NA        1       28    48.85     97.21 137.55        89.59        0 1         0                 0        0 302.52237 302.52237      280      280   0       1              15 0               0 10.13323 0          0.00036414 225.88    190.61    248.89    262.88    0        225.42485  0.50034 -0.00099802          NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070845 20121025_070845 TB_14    NA         NA       TB_14   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 17.11   -67.47681      NA    0.20076    226.61288 253.5          3             NA              NA            NA              NA               NA       -1       28    48.85     97.21 137.55        89.59        0 1         0                 0        0 302.52237 302.52237      280      280   0       1              15 0               0 10.13323 0          0.00036414 225.88    190.61    248.89    262.88    0        225.49788  0.50034 -3.8184e-05          NA
